Slno,Code,File Name,Date,Year,Type,Language,Location,Source,Source Link
728,SB.1.8.37,Odi_SB.1.8.37_Krishna_nka_charana_hi_eka_matra_sampatti_26-01-24.mp3,26-01-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ml3Wk-7Ee2k0cbim7VdAvKA2R1ID9OBk
729,Bhisma,Odi_Bhisma_Stuti_Day-3_ISKCON_Ankushpur_25-01-24.mp3,25-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1zlrEt4CIMTrL9UW8VMpc73XsJ71pUOXy
730,Bhisma,Odi_Bhisma_Stuti_Day-2_ISKCON_Ankushpur_24-01-24.mp3,24-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1g9XoupzmtkHJ3DMXLqmsKcE13wtr07HI
731,Bhisma,Odi_Bhisma_Stuti_Day-1_ISKCON_Ankushpur_23-01-24.mp3,23-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-RDMxOTbGjsger2COOvhYHz18FywMMX-
732,Arrival,Odi_Arrival_address_ISKCON_Ankushpur_22-01-24.mp3,22-01-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1OfSbOmnGyS0jIU8xj3V0Qs7G7f-gi82s
733,SB-09.10.04,Odi_SB-09.10.04_Maryada_purusottam_Sri_Ram_Brahmapur_22-01-24.mp3,22-01-24,2024,SB,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1A0awwLa3tN1MXL7gdvoXvCjPST8N6meN
734,Mahaprabhu,Odi_Mahaprabhu_nkara_Vrindavan_yatra_Chasapada_Cuttack_20-01-24.mp3,20-01-24,2024,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1176TRu_ITYenW548e4lF9yxAi2cem3fh
735,SB-1.13.17,Odi_SB-1.13.17_Gruha_prati_asakta_vyaktira_abastha_BBSR_18-01-24.mp3,18-01-24,2024,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1gYv-DLp0HaavbL0qKTHBi_gmalR5DKVU
736,Maharaj,Odi_Maharaj_Ambarisa_Charita_Day-3_Jatani_14-01-24.mp3,14-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1wk_Vhdz-UbAo6ongBjU1h0QbCuKzss9E
737,Maharaj,Odi_Maharaj_Ambarisa_Charita_Day-2_Jatani_13-01-24.mp3,13-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Lgk_U3O33d0sIhL2TTMIVBtkvZ43kiF4
738,Maharaj,Odi_Maharaj_Ambarisa_Charita_Day-1_Jatani_12-01-24.mp3,12-01-24,2024,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1PoIr3_mr1Ida_hKdX64w9J923Ct31jFf
739,CC-Madhya-13.71-135,Odi_CC-Madhya-13.71-135_ISKCON_Angul-20-07-19.mp3,20-07-19,2019,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1guH7K5wOo2TXMvLEJWzOPPvANpQG03n_
740,CC-Madhya-13.1-70,Odi_CC-Madhya-13.1-70_ISKCON_Angul-19-07-19.mp3,19-07-19,2019,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1mArtQrE7xB-cByQvcbh2x5A88ntSSCPN
741,CC-Madhya-18.148-229,Odi_CC-Madhya-18.148-229_BBSR-27-03-20.mp3,27-03-20,2020,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1G4mYRuzFpRA79jMQ9FGiPhE6ND56ASY7
742,CC-Madhya-18.84-147,Odi_CC-Madhya-18.84-147_BBSR-26-03-20.mp3,26-03-20,2020,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1GwpN1l8tENwRl2AtfpsuIZwrgrvh-ow3
743,Bhakti,Odi_Bhakti_Siddhanta_Saraswati_Thakur_Tirobhav_BBSR_31-12-23.mp3,31-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=10b2-12DZLK9yjzmTh4ifq3uBV1x80yCn
744,Govardhan,Odi_Govardhan_dharan_leela-Day4_Angul_19-09-14.mp3,19-09-14,2014,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=154rYrygeqesWGjWwMyN8aC9jrdA23RIf
745,Govardhan,Odi_Govardhan_dharan_leela-Day3_Angul_18-09-14.mp3,18-09-14,2014,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1XTNd9M1TljLSWyOlY1YFjmu4-m89iNm4
746,Govardhan,Odi_Govardhan_dharan_leela-Day2_Angul_17-09-14.mp3,17-09-14,2014,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=199xJPlsGWv5Di12AS9X-SK86Nq3rNjRt
747,Dikshya,Odi_Dikshya_pravachan_Sri_Ram_Navami_ISKCON_Angul_20-04-13.mp3,20-04-13,2013,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1Vi-2m2WXqiFwna9KsVfgH6Yprbq1hD0J
748,SB-02.02.32,Odi_SB-02.02.32_Bhagavat_praptira_duiti_marga_ISKCON_Angul_05-3-10.mp3,Unknown,Unknown,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1OdzExZYyxHI7G2qpNxxSSgSljyi1V-3I
749,SB-07.09.08,Odi_SB-07.09.08_Prahalad_Maharaj_nkara_Prarthana-BBSR_30-12-23.mp3,30-12-23,2023,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-EfDB21-2XbC5iFBovuMaZjzH9hkTqIm
750,Ajamila,Odi_Ajamila_Charita_Day-7_Burla_16-02-10.mp3,16-02-10,2010,SEMINAR,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=1zPkLQobTzAm3Fn6uoMOtlO9dWjhnp83X
751,Ajamila,Odi_Ajamila_Charita_Day-6_Burla_15-02-10.mp3,15-02-10,2010,SEMINAR,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=12_rFpoUPuAgLN6Ue-zeQpq8FKra44pk6
752,Ajamila,Odi_Ajamila_Charita_Day-5_Burla_14-02-10.mp3,14-02-10,2010,SEMINAR,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=118WUw470uaC8K_QHuMbpElBhgFIuPAcS
753,Ajamila,Odi_Ajamila_Charita_Day-2_Burla_11-02-10.mp3,11-02-10,2010,SEMINAR,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=1z3Z7YM-GEQQ0fXnhzkF5QUtme1PqI_wk
754,Ajamila,Odi_Ajamila_Charita_Day-3_Burla_12-02-10.mp3,12-02-10,2010,SEMINAR,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=13_X-VGCWGGYupSwfCySq6S54_-9epjQh
755,Ajamila,Odi_Ajamila_Charita_Day-4_Burla_13-02-10.mp3,13-02-10,2010,SEMINAR,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=1MSNrS7u9o_W5xhsfzutm1tfTM2NZLBM7
756,Ajamila,Odi_Ajamila_Charita_Day-1_Burla_10-02-10.mp3,10-02-10,2010,SEMINAR,Odi,Burla,Odia,https://drive.google.com/uc?export=download&id=1Tic07oVDgDU1TAwmrjOfZmQAvobuoLAu
757,Yajna,Odi_Yajna_patni_katha_Day-2_ISKCON_Brahmapur_06-01-11.mp3,06-01-11,2011,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1KMrs56pnrpRbww9HS7va8KbaUE8GQcPl
758,Yajna,Odi_Yajna_patni_katha_Day-1_ISKCON_Brahmapur_05-01-11.mp3,05-01-11,2011,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1JFjsB4EURYW9kIqOurldpSR0cWObQH69
759,Yajna,Odi_Yajna_patni_katha_Day-3_ISKCON_Brahmapur_07-01-11.mp3,07-01-11,2011,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1aXXciULyH8qR38YzWF8U7x6r0ImNIeBa
760,Vrindavan,Odi_Vrindavan_leela_ISKCON_Ankushpur_29-11-15.mp3,29-11-15,2015,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1332i5pWU8Dvw8oxL2buVBNR75pBvgkKi
761,Vrindavan,Odi_Vrindavan_leela_ISKCON_Ankushpur_27-11-15.mp3,27-11-15,2015,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1FuoG_iF6LfUawZliuM2vBZHaj-wNdvOW
762,Vrindavan,Odi_Vrindavan_leela_ISKCON_Ankushpur_28-11-15.mp3,28-11-15,2015,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1-pypRWHXkNAaWX0G_qLcMEkoguUaNxJR
763,Vrindavan,Odi_Vrindavan_leela_ISKCON_Ankushpur_26-11-15.mp3,26-11-15,2015,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1CYx49yYH_Kn-CZtl5UkD2vjxjLrqreY4
764,Vrindavan,Odi_Vrindavan_leela_ISKCON_Ankushpur_25-11-15.mp3,25-11-15,2015,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1_NoP1cfpWbL6zooFufjJVxOVWzNQZLhx
765,Arrival,Odi_Arrival_address_ISKCON_Angul_21-01-20.mp3,21-01-20,2020,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1t8nftPszbNh7nKODhpmuyjKPF7ytZwx1
766,SB-10.68.06,Odi_SB-10.68.06_Sambankara_vivaha_ISKCON_BBSR_26-12-22.mp3,26-12-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1IAQWhkk35dY0-OBGbB6SOE5_oHsKgXbx
767,SB-07.09.39,Odi_SB-07.09.39_Bhakta_ra_dainyata-BBSR_25-12-22.mp3,25-12-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1pDjKBc2tnCUv7pMK1flK1ISJQ8RGMnjo
768,SB-01.14.09,Odi_SB-01.14.09_Krishna_krupara_smarana_BBSR_01-01-23.mp3,01-01-23,2023,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1RHVfzSs05ESIepWu4z-bM4Tsv1JH3NnD
769,SB-10.39.36-38,Odi_SB-10.39.36-38_Akrura_Vraja_gamana_Brahmapur_03-01-23.mp3,03-01-23,2023,SB,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1Ypa64S9eK6kB1OwE8rzcbldE4p8R-FUU
770,SB-01.19.02,Odi_SB-01.19.02_Parikshit_maharajankara_anutapa_24-12-22.mp3,24-12-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=17y-VkPbktAER8xDbEeMsVjI-ZcaH8_eZ
771,Satata,Odi_Satata_Krishna_Smarana_ISKCON_BBSR_Gundicha_temple_25-12-23.mp3,25-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1UCTDxypLu9I1uqCd6zdqMm0IMED4jXLR
772,CC-Antya.8,Odi_CC-Antya.8_sadachara_palana_vaishnavara_bhusana_Khalisahi_24-12-23.mp3,24-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1gkWnCt6nUZZs9uQ9KW9g2E19aLSyPIsc
773,SB-08.01.10,Odi_SB-08.01.10_sabu_kichi_ra_malika_bhagavan_ISKCON_Remuna_20-12-23.mp3,20-12-23,2023,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1pIuARtWOjQ0FOqTu1Z6uNPPtCgbS0gsa
774,Akrura,Odi_Akrura_Vraja_gamana_Day-5_ISKCON_Bahanaga_05-12-2011.mp3,05-12-2011,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=14RSoWLXqs88BZI_TCctPGLYjR_29cGn6
775,Akrura,Odi_Akrura_Vraja_gamana_Day-4_ISKCON_Bahanaga_04-12-2011.mp3,04-12-2011,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1cIJFvZFlzZx6PGq02oN9T37ySrpWqPGT
776,Akrura,Odi_Akrura_Vraja_gamana_Day-3_ISKCON_Bahanaga_03-12-2011.mp3,03-12-2011,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1v5ctsd9W9pY0Md1Yg8wj3i6wu9lvFgEJ
777,Akrura,Odi_Akrura_Vraja_gamana_Day-2_ISKCON_Bahanaga_02-12-2011.mp3,02-12-2011,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1cH9jeFVFscgeyRJDAIJdnevGef1GEPMD
778,Akrura,Odi_Akrura_Vraja_gamana_Day-1_ISKCON_Bahanaga_01-12-2011.mp3,01-12-2011,2011,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1MbfgoNsgH2J9u6MDsI3UhB_EcXf9gaJF
779,short,Odi_short_QnA_bhakti_re_drudha_kipari_heba_Remuna_19-12-23.mp3,19-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1qbFnTvM1xRip0tNh63UJT0lII-Kjv6-U
780,SB-1.8.26,Odi_SB-1.8.26_akinchana_gocharam_ISKCON_Bahanaga_19-12-23.mp3,19-12-23,2023,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1XD_G1ViS0k6ds02KTohwF3pQCeIl7wrQ
781,CC-Madhya-1.249,Odi_CC-Madhya-1.249_nilachale_Sri_chaitanya_mahaprabhu_ISKCON_BBSR-17-11-22.mp3,17-11-22,2022,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1BOO0YOjbjN7h8B0QC2b5eaEt2zv0d14e
782,Vyasapuja,Odi_Vyasapuja_lecture_of_HH_Bhakti_Svarupa_Damodar_Swami_ISKCON_Bahanaga_18-12-23.mp3,18-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=18S_mlWOmdkSu9iqw3djjn-_MSIRnAXr2
783,CC-Madhya-2.1,Odi_CC-Madhya-2.1_ISKCON_BBSR-15-06-23.mp3,15-06-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1o8PPsCvx5mxlbSj_I3pPQAOOlfauFf3L
784,Nutan,Odi_Nutan_gruha_prabesha_of_Surapati_das_BBSR-13-06-23.mp3,13-06-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1lw7Qur17O_drzd761Ge-XUjnkesTEJ8U
785,Arrival,Odi_Arrival_address_ISKCON_Bahanaga_17-12-23.mp3,17-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=19B5bvfL3UnoyVCREgYzfd-pUWIEnvcVz
786,Arrival,Odi_Arrival_address_ISKCON_Angul_14-12-23.mp3,14-12-23,2023,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1KVadaY-_7fFbn5EF2vfnbG-hK7IjOVSs
787,Brihad,Odi_Brihad_Bhagavatamrita_Day4_ISKCON_BBSR-10-12-23.mp3,10-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1RCjRhu3TJfLnRrGVTvNfoC7XCPE3aEZb
788,Brihad,Odi_Brihad_Bhagavatamrita_Day3_ISKCON_BBSR-09-12-23.mp3,09-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1MrPBCh0piv7ZXbJdjIBGA8nLmErWP3NW
789,Brihad,Odi_Brihad_Bhagavatamrita_Day2_ISKCON_BBSR-08-12-23.mp3,08-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=16sx705gQB1FP1WGw_iYNUkVw1jvp5HMu
790,Brihad,Odi_Brihad_Bhagavatamrita_Day1_ISKCON_BBSR-07-12-23.mp3,07-12-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1TWshxT3JZ2yZzh8BTwpiFED5w40ydTUp
791,Mathura,Odi_Mathura_Bijaya_Day-3_ISKCON_Angul_22-12-22.mp3,22-12-22,2022,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1W41Y2UFLtjzSWdsaLWd9QpnuZ25B0iXO
792,Mathura,Odi_Mathura_Bijaya_Day2_ISKCON_Angul_21-12-22.mp3,21-12-22,2022,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1ZInPJAFUhPs5J-L7pQlDdYQj4k-Njgu4
793,Mathura,Odi_Mathura_Bijaya_Day-1_ISKCON_Angul_20-12-22.mp3,20-12-22,2022,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1WDiisxSo-r5V2cMj7QsZHWf6WowDxTmJ
794,SB.1.2.9,Odi_SB.1.2.9_dharma_palana_ra_uddeshya_11-12-22.mp3,11-12-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1e0M0zwCMVFY5rpsvpBaig0GJpQxh5Zde
795,Sarvabhauma,Odi_Sarvabhauma_uddhara_ISKCON_Brahmapur_03-12-15.mp3,03-12-15,2015,LECTURE,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1etrMgYHXu4uGPu2Ew2KLOE5Z9fpqFskg
796,Bg-07.17,Odi_Bg-07.17_Sabu_tharu_priya_bhakta_house_prog_BBSR-12-06-23.mp3,12-06-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1heHLeS1wsx26yFgu_q5qFExwqx6Gvl4u
797,Sabu,Odi_Sabu_tharu_priya_bhakta_house_prog_BBSR-12-06-23.mp3,12-06-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ms0Mx7XQumEEBuSuruf5T-lPIik12GDK
798,Sarva,Odi_Sarva_srestha_jana_hitakara_karjya_ISKCON_Khurda-10-06-23.mp3,10-06-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-JluTtv45mb901wEaXkP8ZhR1t_-qXQD
799,Prema,Odi_Prema_nama_Varsa-ISKCON-Khurda-10-06-23.mp3,10-06-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=150l0epjgCabfOOugPP9yyI_1rsRi5kGX
800,HH,Odi_HH_Tamal_Krishna_Goswami_Vyasapuja_ISKCON_Angul-07-06-23.mp3,07-06-23,2023,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1NjrQq8ihNsbZTgCGZpThEZO8FqTKlGGi
801,Prachar,Odi_Prachar_hin_Sar_Ujjivan_camp_ISKCON_Angul_06-06-23.mp3,06-06-23,2023,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=13MifK2PezWT7Oe9fKW9foDHsLzrnvrkV
802,Gita,Odi_Gita_pathanara_mahima_Bhaktivedanta_Gita_Academy_Puri_02-12-23.mp3,02-12-23,2023,LECTURE,Odi,Puri,Odia,https://drive.google.com/uc?export=download&id=12jXHWvkde7EM-D3amIV5Qrr3RpK_DbnU
803,How,Odi_How_to_improve_chanting_Ujjivan_camp_day-1_Angul_05-06-23.mp3,05-06-23,2023,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1CoPs66mj7Clt2b5gdn9jS85BBm4O739Z
804,Amogha,Odi_Amogha_Uddhara_Srikhetra_Parikrama_Puri_30-11-23.mp3,30-11-23,2023,LECTURE,Odi,Puri,Odia,https://drive.google.com/uc?export=download&id=1tv9s_GDSsPRuBfi3gzs8WPgjAWal6XuK
805,Vrindavan,Odi_Vrindavan_Mahima_to_Angul_DKL_group_at_Vrindavan_29-10-23.mp3,29-10-23,2023,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=11J-yreYSQ3th15a3bbLvbpZI6L1hWJC7
806,BG-09.03,Odi_BG-09.03_Sraddhavan_hi_krishna_nku_prapta_karanti_Angul_25-03-23.mp3,25-03-23,2023,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=131JytUhLY1869lPoxXs8mQw2bbf_Nofv
807,Arrival,Odi_Arrival_address_ISKCON_Angul_22-03-23.mp3,22-03-23,2023,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1Vb72NAR-1XuUGylIXVIWvstw5D2FgN43
808,Yuga,Odi_Yuga_dharma__Bagdharia_Rasol_22-03-23.mp3,22-03-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1dA62VIqvzx6HHwwKKV0WXOxY8fit85q6
809,BG-2.13,Odi_BG-2.13_Atma_Vigyana_o_ehara_prayoga_Rasol_21-03-23.mp3,21-03-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1CnUUoLWCc73asuZUuTRrur_hw3PenaZ7
810,Ajamila,Odi_Ajamila_Charita_Day-3_Dhenkanal_19-03-23.mp3,19-03-23,2023,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1s-QOGjE0vf3CutD1qeTKsW-qsYFa6aR5
811,Ajamila,Odi_Ajamila_Charita_Day-2_Dhenkanal_18-03-23.mp3,18-03-23,2023,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1vMU4GZT5F9Wgxa4LxJUD-Aoh38DCgmOb
812,Ajamila,Odi_Ajamila_Charita_Day-1_Dhenkanal_17-03-23.mp3,17-03-23,2023,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1pF9rBlieyzqIe23f_yiYnU09TBmGd7-4
813,Arrival,Odi_Arrival_address_ISKCON_DKL_23-03-23.mp3,23-03-23,2023,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1xiF6TtcFRz2dpaU2f2Ddc_kGCsSaBoSi
814,Jagannath,Odi_Jagannath_leela_Day-2_Motari_12-03-23.mp3,12-03-23,2023,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-Su6aKoR2RZw8JyYT5iMc_NMpt8n4Bd2
815,Jagannath,Odi_Jagannath_leela_Day-1_Motari_11-03-23.mp3,11-03-23,2023,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-Q6IKSV7DTrE18RM3uUD6rAKGic4MvI4
816,Vrindavan,Odi_Vrindavan_leela_05-03-23.mp3,05-03-23,2023,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1n6jBnAUx-ZzpJOzw_hU2yRGNZ2LRmN-r
817,SB-1.2.26,Odi_SB-1.2.26_ISKCON_Nayagarh_28-03-22.mp3,28-03-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-CpW4Ci8Kcao5W6p4OGUkW3j_aPhZRpF
818,Day-3,Odi_Day-3_Jada_Bharat_katha_ISKCON_Khalisahi_27-03-22.mp3,27-03-22,2022,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1DjX56dOKKVAso0IH4hPiquc_XrdTdAxI
819,Day-2,Odi_Day-2_Jada_Bharat_katha_ISKCON_Khalisahi_26-03-22.mp3,26-03-22,2022,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1GqdjL98swPDebePt9JnyigQo-lw5DDhb
820,Day-1,Odi_Day-1_Jada_Bharat_katha_ISKCON_Khalisahi_25-03-22.mp3,25-03-22,2022,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-ywnc-xC_kdLiCMyAk2HkxTNdmXmRCFK
821,SB-7.17.05,Odi_SB-7.17.05_Adarsha_Grihastha_Jibana_Dhenkanal_04-12-21.mp3,04-12-21,2021,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1dmeYdA_YT009uHLreoi_a8FSxJaqCSK6
822,NewProj,Odi_NewProj_Tulshipur_Khallikote_Innaguration_23-11-21.mp3,23-11-21,2021,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1L4cOEp1WAEgKAOSne_PseDI7ibmrE2-7
823,SB-1.2.10,Odi_SB-1.2.10_Angul_21-11-21.mp3,21-11-21,2021,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1ZAA_gbhSYOo8R1qvNXWAjWiZE2tDOKBr
824,Glories,Odi_Glories_of_Vrindavan_To_surat_devotees_Vrn_04-11-21.mp3,04-11-21,2021,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=1hu5Scdzb45tUruc42C7JO-cm3yTc9juC
